Board
MasterBarcode,InspectionDateTime,PCBResult,Side,InspectionStartTime
PIR22606020404T,2026-06-02 11:01:30,PASS,Top,11:01:21
Panel
PanelInspectionStartTime,PanelInspectionDate,PanelResult
11:01:21,2026-06-02,GOOD
11:01:21,2026-06-02,GOOD
11:01:21,2026-06-02,GOOD
11:01:21,2026-06-02,PASS
11:01:21,2026-06-02,GOOD
11:01:21,2026-06-02,GOOD
