Board
MasterBarcode,InspectionDateTime,PCBResult,Side,InspectionStartTime
PIR22606020428T,2026-06-02 11:11:19,PASS,Top,11:11:10
Panel
PanelInspectionStartTime,PanelInspectionDate,PanelResult
11:11:10,2026-06-02,GOOD
11:11:10,2026-06-02,GOOD
11:11:10,2026-06-02,GOOD
11:11:10,2026-06-02,PASS
11:11:10,2026-06-02,GOOD
11:11:10,2026-06-02,GOOD
