Board
MasterBarcode,InspectionDateTime,PCBResult,Side,InspectionStartTime
PIR22606020056T,2026-06-02 11:35:30,PASS,Top,11:35:21
Panel
PanelInspectionStartTime,PanelInspectionDate,PanelResult
11:35:21,2026-06-02,GOOD
11:35:21,2026-06-02,GOOD
11:35:21,2026-06-02,PASS
11:35:21,2026-06-02,GOOD
11:35:21,2026-06-02,GOOD
11:35:21,2026-06-02,GOOD
