Board
MasterBarcode,InspectionDateTime,PCBResult,Side,InspectionStartTime
PIR22606020518T,2026-06-02 11:13:28,PASS,Top,11:13:19
Panel
PanelInspectionStartTime,PanelInspectionDate,PanelResult
11:13:19,2026-06-02,GOOD
11:13:19,2026-06-02,PASS
11:13:19,2026-06-02,GOOD
11:13:19,2026-06-02,GOOD
11:13:19,2026-06-02,GOOD
11:13:19,2026-06-02,GOOD
